url;classes;filename
archivalia.hypotheses.org/9082;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
zakunibonn.hypotheses.org/360;europe_t, psychisme_t, histoire_t, épistémologie et méthodes_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/13588;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dgl.hypotheses.org/511;histoire_t, information_t, éducation_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
studpro.hypotheses.org/112;histoire_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/13602;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
gra.hypotheses.org/268;représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
mindthegaps.hypotheses.org/912;asie_t, histoire_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
naps.hypotheses.org/336;europe_t, épistémologie et méthodes_t, époque contemporaine_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/745;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
ostblog.hypotheses.org/318;europe_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/21210;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/7348;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/11260;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
ordensgeschichte.hypotheses.org/10890;histoire_t, époque moderne_t, moyen âge_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
beruf.hypotheses.org/84;histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/54009;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
soziologieblog.hypotheses.org/7494;sociologie_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/5333;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
gid.hypotheses.org/1297;époque contemporaine_t, études des sciences_t, représentations_t, pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
soziologieblog.hypotheses.org/9098;sociologie_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dss.hypotheses.org/593;époque contemporaine_t, information_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
19jhdhip.hypotheses.org/886;europe_t, époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
francofil.hypotheses.org/3567;europe_t, épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/3196;europe_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/5969;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
gab.hypotheses.org/3032;histoire_t, études des sciences_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
digitalintellectuals.hypotheses.org/997;époque contemporaine_t, europe_t, épistémologie et méthodes_t, pensée_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
gab.hypotheses.org/2729;histoire_t, études des sciences_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dss.hypotheses.org/1175;époque contemporaine_t, information_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
musermeku.hypotheses.org/861;histoire_t, sociologie_t, études du politique_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/6385;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivamt.hypotheses.org/3685;information_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/8566;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
mittelalter.hypotheses.org/3738;histoire_t, moyen âge_t, pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/2881;europe_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
uegg.hypotheses.org/197;époque contemporaine_t, histoire_t, études du politique_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/5207;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
1914lvr.hypotheses.org/1609;époque contemporaine_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
amuc.hypotheses.org/1369;histoire_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
ordensgeschichte.hypotheses.org/10369;histoire_t, époque moderne_t, moyen âge_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
hsc.hypotheses.org/368;épistémologie et méthodes_t, époque contemporaine_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dkblog.hypotheses.org/592;histoire_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/53791;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/52240;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/13612;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
amuc.hypotheses.org/824;histoire_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/18715;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/10150;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
aktenkunde.hypotheses.org/261;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/62323;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/12714;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
jeunegen.hypotheses.org/1448;épistémologie et méthodes_t, histoire_t, moyen âge_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/5623;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
bioeg.hypotheses.org/1444;europe_t, épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/8392;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archive20.hypotheses.org/1470;europe_t, histoire_t, information_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/11670;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/2753;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/59343;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/10832;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
wenhua.hypotheses.org/1626;asie_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/11718;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
guerre-froide.hypotheses.org/1837;europe_t, époque contemporaine_t, représentations_t, études du politique_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
anthropologicalmaterialism.hypotheses.org/2002;sociologie_t, pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/15096;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
medienbildung.hypotheses.org/4969;information_t, sociologie_t, éducation_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/27731;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/7793;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dokunstlmu.hypotheses.org/1007;pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
germanjews.hypotheses.org/36;histoire_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
philophiso.hypotheses.org/717;information_t, représentations_t, pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/7872;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
ordensgeschichte.hypotheses.org/10602;histoire_t, époque moderne_t, moyen âge_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
medienbildung.hypotheses.org/7141;information_t, sociologie_t, éducation_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archive20.hypotheses.org/1081;europe_t, histoire_t, information_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dkblog.hypotheses.org/886;histoire_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/13985;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/6175;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/16317;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/2970;europe_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/18260;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/36737;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/1506;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dighist.hypotheses.org/104;europe_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/14577;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
sdvigpress.hypotheses.org/626;europe_t, épistémologie et méthodes_t, langage_t, information_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/13805;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
mittelalter.hypotheses.org/3297;histoire_t, moyen âge_t, pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
barblog.hypotheses.org/1124;droit_t, anthropologie_t, ethnologie_t, études du politique_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/12278;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archive20.hypotheses.org/2229;europe_t, histoire_t, information_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
mittelalter.hypotheses.org/7222;histoire_t, moyen âge_t, pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/3171;europe_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
ordensgeschichte.hypotheses.org/449;histoire_t, époque moderne_t, moyen âge_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/14299;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
jeunegen.hypotheses.org/877;épistémologie et méthodes_t, histoire_t, moyen âge_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
ockenheim.hypotheses.org/577;europe_t, histoire_t, information_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archives.hypotheses.org/543;moyen âge_t, europe_t, épistémologie et méthodes_t, représentations_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/4705;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/4464;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
resilienz.hypotheses.org/970;épistémologie et méthodes_t, époque contemporaine_t, études des sciences_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/7591;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivamt.hypotheses.org/1997;information_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
zakunibonn.hypotheses.org/1540;europe_t, psychisme_t, histoire_t, épistémologie et méthodes_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
speyermemo.hypotheses.org/2734;europe_t, époque contemporaine_t, histoire_t, sociologie_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/13270;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
histgymbib.hypotheses.org/1609;époque contemporaine_t, époque moderne_t, éducation_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
gab.hypotheses.org/301;histoire_t, études des sciences_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
medienbildung.hypotheses.org/4106;information_t, sociologie_t, éducation_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/8171;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
rhad.hypotheses.org/480;époque contemporaine_t, histoire_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/55524;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/12256;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
wenhua.hypotheses.org/360;asie_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/14222;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/16959;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
lvrafz.hypotheses.org/1882;information_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
beruf.hypotheses.org/196;histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/21834;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dss.hypotheses.org/1371;époque contemporaine_t, information_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/60415;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/8106;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/55854;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/9056;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/8101;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
minuseinsebene.hypotheses.org/25;europe_t, histoire_t, moyen âge_t, religions_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/30097;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
tagebuch.hypotheses.org/967;époque contemporaine_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
frueheneuzeit.hypotheses.org/1363;histoire_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
vwm.hypotheses.org/323;histoire_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archives.hypotheses.org/1173;moyen âge_t, europe_t, épistémologie et méthodes_t, représentations_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
mittelalter.hypotheses.org/5014;histoire_t, moyen âge_t, pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
amuc.hypotheses.org/1025;histoire_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
1914lvr.hypotheses.org/560;époque contemporaine_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/12667;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/7878;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
jeunegen.hypotheses.org/218;épistémologie et méthodes_t, histoire_t, moyen âge_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dss.hypotheses.org/548;époque contemporaine_t, information_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dhiha.hypotheses.org/463;épistémologie et méthodes_t, histoire_t, information_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
mindthegaps.hypotheses.org/234;asie_t, histoire_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivamt.hypotheses.org/927;information_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
tagebuch.hypotheses.org/130;époque contemporaine_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
pophistory.hypotheses.org/1134;époque contemporaine_t, histoire_t, sociologie_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
guerre-froide.hypotheses.org/1820;europe_t, époque contemporaine_t, représentations_t, études du politique_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/1889;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/5072;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
hofkultur.hypotheses.org/498;histoire_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/26231;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/23307;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
musermeku.hypotheses.org/1781;histoire_t, sociologie_t, études du politique_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
frueheneuzeit.hypotheses.org/786;histoire_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/12365;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
catholiccultures.hypotheses.org/1741;histoire_t, époque moderne_t, religions_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/14917;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/21262;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/8968;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dokunstlmu.hypotheses.org/26;pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
quadrivium.hypotheses.org/99;études des sciences_t, moyen âge_t, histoire_t, information_t, épistémologie et méthodes_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/10355;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/14000;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
dguw.hypotheses.org/405;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
francofil.hypotheses.org/4193;europe_t, épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
fnzinfo.hypotheses.org/645;histoire_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
winzen.hypotheses.org/743;europe_t, époque contemporaine_t, histoire_t, représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
gab.hypotheses.org/1020;histoire_t, études des sciences_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
19jhdhip.hypotheses.org/1166;europe_t, époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
speyermemo.hypotheses.org/2607;europe_t, époque contemporaine_t, histoire_t, sociologie_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/663;europe_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/57529;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/7822;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
aktenkunde.hypotheses.org/613;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
tagebuch.hypotheses.org/648;époque contemporaine_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/53672;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
ordensgeschichte.hypotheses.org/10428;histoire_t, époque moderne_t, moyen âge_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/1977;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/7267;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
bloghaus.hypotheses.org/312;épistémologie et méthodes_t, information_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
francofil.hypotheses.org/3587;europe_t, épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
resilienz.hypotheses.org/762;épistémologie et méthodes_t, époque contemporaine_t, études des sciences_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
beruf.hypotheses.org/374;histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
fnzinfo.hypotheses.org/159;histoire_t, époque moderne_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/536;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
gra.hypotheses.org/2270;représentations_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
bioeg.hypotheses.org/238;europe_t, épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/10997;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/5748;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/10914;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/2600;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/26081;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/21175;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
mittelalter.hypotheses.org/7043;histoire_t, moyen âge_t, pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/6045;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/12332;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/13144;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/6362;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/6802;époque contemporaine_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
gid.hypotheses.org/1129;époque contemporaine_t, études des sciences_t, représentations_t, pensée_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/14383;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/11429;épistémologie et méthodes_t, histoire_t;Datasets/themes_only_train_scikit-learn_sparse_matrix.npz
